timestamp,obsv_id,target_id,x,y,z
1734523534.508765697,6,3,2.261358641,-0.427229712,0.453919261
1734523534.508765697,6,4,0.192346992,2.337890745,0.443525111
1734523534.508765697,6,5,5.574782600,5.598028193,0.068025577
1734523534.508765697,6,6,-3.996298119,-3.999653747,2.000000000
1734523534.508765697,6,7,-0.328823920,4.808275048,0.579532186
1734523534.508765697,6,8,4.748097791,-0.316907575,0.613580557
1734523534.508765697,6,9,-3.685316775,3.659856615,-0.011990329
1734523534.568765879,7,0,1.864956270,-1.871320066,-0.015112956
1734523534.568765879,7,1,4.366645308,-2.242970096,0.031004308
1734523534.568765879,7,2,3.036206674,0.315386493,0.494275440
1734523534.568765879,7,3,2.425912159,-5.052517914,0.068175941
1734523534.568765879,7,4,0.066648040,-1.992538849,0.453029446
1734523534.568765879,7,5,4.743894391,0.325854571,0.529453807
1734523534.568765879,7,6,-0.721177035,-4.106526853,0.762450199
1734523534.568765879,7,7,-3.997378266,3.999945623,2.000000000
1734523534.568765879,7,8,4.511854666,-4.490703985,0.051350704
1734523534.568765879,7,9,-3.385172910,-3.406651534,0.029786373
1734523534.638765812,8,0,-3.098682399,3.171751120,0.010906188
1734523534.638765812,8,1,0.185266984,1.880378618,0.560820783
1734523534.638765812,8,2,-2.896077954,5.787701137,0.030779230
1734523534.638765812,8,3,-2.688730188,-0.125767292,0.601817200
1734523534.638765812,8,4,-4.835357598,2.317585310,0.077989238
1734523534.638765812,8,5,0.086417910,5.117778781,0.456791577
1734523534.638765812,8,6,-4.776738740,-0.692057951,0.536128627
1734523534.638765812,8,7,-5.591479968,5.561812121,-0.040755748
1734523534.638765812,8,8,3.998848484,-3.999643063,2.000000000
1734523534.638765812,8,9,-5.157164652,1.390359510,0.773660506
1734523534.698765755,9,0,1.502865383,0.162582994,0.502550597
1734523534.698765755,9,1,4.043553480,-0.015046134,0.712243570
1734523534.698765755,9,2,5.580626318,2.832122997,0.039938152
1734523534.698765755,9,3,3.869321264,-2.024766688,0.064445537
1734523534.698765755,9,4,3.746978492,0.035241222,0.481565441
1734523534.698765755,9,5,4.831855139,1.858367388,0.762989207
1734523534.698765755,9,6,3.779007600,-3.389568570,0.003283798
1734523534.698765755,9,7,3.041768636,3.026427355,-0.015204692
1734523534.698765755,9,8,4.685778236,-2.078156393,0.814588801
1734523534.698765755,9,9,-7.992111897,-0.000070882,2.000000000
1734523534.768765688,0,0,0.004728480,-0.000051732,2.000000000
1734523534.768765688,0,1,4.205345441,-0.040182051,0.318983335
1734523534.768765688,0,2,0.068349555,3.761085858,0.167031852
1734523534.768765688,0,3,-0.173777921,-4.006899184,0.286866002
1734523534.768765688,0,4,-3.882137802,0.074204690,0.302701927
1734523534.768765688,0,5,3.980925291,3.770885393,-0.083596308
1734523534.768765688,0,6,-4.050049792,-4.061959008,-0.008027050
1734523534.768765688,0,7,-4.119616356,4.084577668,-0.014830484
1734523534.768765688,0,8,4.132188394,-4.100965950,0.002056250
1734523534.768765688,0,9,-8.238983815,-0.157901474,0.159775747
1734523534.828765869,1,0,-2.918024114,0.091075557,0.133350777
1734523534.828765869,1,1,3.995507107,0.000108574,2.000000000
1734523534.828765869,1,2,-4.827350800,4.392406253,-0.059837494
1734523534.828765869,1,3,-4.295227266,-4.291633643,0.019411870
1734523534.828765869,1,4,-5.484123663,-0.010171898,0.233792268
1734523534.828765869,1,5,-0.274487585,4.211573460,0.340086774
1734523534.828765869,1,6,-7.700940045,-3.900486558,-0.033230916
1734523534.828765869,1,7,-6.229459391,3.097294566,0.032921182
1734523534.828765869,1,8,-0.138840620,-4.436067345,0.398430272
1734523534.828765869,1,9,-8.104052756,0.099559245,0.545839104
1734523534.898765802,2,0,-0.098927456,-2.585464845,0.275380766
1734523534.898765802,2,1,3.683635916,-4.021296179,0.030741041
1734523534.898765802,2,2,0.004282735,3.997370441,2.000000000
1734523534.898765802,2,3,-0.097513041,-4.859029564,0.227886991
1734523534.898765802,2,4,-3.734959280,-3.740723834,0.036916052
1734523534.898765802,2,5,4.336103845,0.070619666,0.468861673
1734523534.898765802,2,6,-2.947271047,-5.930545070,0.082462293
1734523534.898765802,2,7,-4.171695121,0.181560480,0.174261319
1734523534.898765802,2,8,3.050141457,-6.251776729,-0.000648253
1734523534.898765802,2,9,-7.767422799,-3.932173418,-0.002164116
1734523534.958765745,3,0,-0.093142529,2.377095607,0.320427143
1734523534.958765745,3,1,3.362939699,3.347851796,-0.009779817
1734523534.958765745,3,2,0.100931988,5.807088225,0.250229168
1734523534.958765745,3,3,0.002276125,-3.998536554,2.000000000
1734523534.958765745,3,4,-3.542423821,3.586733025,0.009070372
1734523534.958765745,3,5,3.871368872,7.867666100,-0.005818052
1734523534.958765745,3,6,-4.199692114,-0.293062806,0.216456285
1734523534.958765745,3,7,-3.142450635,6.301557659,-0.040441948
1734523534.958765745,3,8,4.062559655,0.146848460,0.186805048
1734523534.958765745,3,9,-7.263025741,3.652430704,-0.029726914
1734523535.018765688,4,0,2.920312824,-0.007706065,0.367340651
1734523535.018765688,4,1,5.431336087,-0.035771636,0.345927396
1734523535.018765688,4,2,3.365038344,3.362118280,0.044371374
1734523535.018765688,4,3,3.660865132,-3.611422484,0.013772953
1734523535.018765688,4,4,-3.984297001,-0.000025914,2.000000000
1734523535.018765688,4,5,6.291128454,3.162259552,-0.029852026
1734523535.018765688,4,6,-0.073799342,-3.954579688,0.306573146
1734523535.018765688,4,7,-0.087721696,4.094853437,0.261123559
1734523535.018765688,4,8,6.639729581,-3.368918762,-0.021457689
1734523535.018765688,4,9,-3.450658337,0.037814110,0.313757980
1734523535.088765860,5,0,-3.025636903,-3.060127803,-0.010149480
1734523535.088765860,5,1,-0.075345167,-3.027795962,0.136199456
1734523535.088765860,5,2,-4.281006267,-0.375184096,0.284362009
1734523535.088765860,5,3,-2.914894221,-5.835846014,0.053680925
1734523535.088765860,5,4,-7.094438719,-3.517319151,-0.044683507
1734523535.088765860,5,5,3.994155060,3.998410796,2.000000000
1734523535.088765860,5,6,-5.990349816,-5.904992495,-0.032350835
1734523535.088765860,5,7,-5.643324162,0.110366878,0.241367162
1734523535.088765860,5,8,-0.381421411,-6.365644915,0.295203452
1734523535.088765860,5,9,-3.916257008,-1.864577722,0.744121953
1734523535.148765802,6,0,3.868291558,3.901649400,0.033775861
1734523535.148765802,6,1,7.534576069,3.796618173,-0.004630604
1734523535.148765802,6,2,3.509552690,6.959035361,-0.022852041
1734523535.148765802,6,3,3.010281777,0.099166896,0.326394811
1734523535.148765802,6,4,0.243580031,3.337465765,0.107104485
1734523535.148765802,6,5,6.603597385,6.510720017,0.113639888
1734523535.148765802,6,6,-3.992179425,-3.998798426,2.000000000
1734523535.148765802,6,7,0.166958018,5.240130093,0.322322538
1734523535.148765802,6,8,5.772769808,0.141354109,0.219037080
1734523535.148765802,6,9,-4.055217108,4.061392394,0.007685715
1734523535.218765736,7,0,3.420761229,-3.454879760,-0.046642786
1734523535.218765736,7,1,5.593947105,-2.804527602,-0.043987135
1734523535.218765736,7,2,3.974014249,-0.238161254,0.252666653
1734523535.218765736,7,3,3.706952123,-7.280410570,0.007049423
1734523535.218765736,7,4,0.466464107,-2.514135570,0.195231337
1734523535.218765736,7,5,5.435982873,-0.140078416,0.111289717
1734523535.218765736,7,6,-0.144317452,-4.675290471,0.394278807
1734523535.218765736,7,7,-3.993361406,3.999664475,2.000000000
1734523535.218765736,7,8,4.927804823,-4.975164232,-0.057730175
1734523535.218765736,7,9,-3.947070217,-3.973371064,0.023021176
1734523535.278765678,8,0,-3.818580392,3.809620221,-0.012819824
1734523535.278765678,8,1,-0.236151527,2.993549945,0.294003981
1734523535.278765678,8,2,-3.157634011,6.280579616,0.028436749
1734523535.278765678,8,3,-3.773097622,0.483997609,0.239036001
1734523535.278765678,8,4,-7.265770451,3.645509556,-0.023773143
1734523535.278765678,8,5,-0.214384693,6.201097362,0.213618141
1734523535.278765678,8,6,-5.475831262,-0.371076307,0.240835383
1734523535.278765678,8,7,-7.286432594,7.318454658,-0.067320541
1734523535.278765678,8,8,3.995655560,-3.998381667,2.000000000
1734523535.278765678,8,9,-4.457529748,1.734353911,0.501453312
1734523535.348765850,9,0,3.270050636,0.033373078,0.350776909
1734523535.348765850,9,1,4.067928016,0.081334627,0.396771196
1734523535.348765850,9,2,6.823737541,3.360783702,-0.060760325
1734523535.348765850,9,3,5.955362079,-3.006051427,0.021538747
1734523535.348765850,9,4,5.232832827,-0.047841979,0.078604948
1734523535.348765850,9,5,5.093759355,1.563273114,0.503191752
1734523535.348765850,9,6,3.935819149,-3.925059746,-0.008280280
1734523535.348765850,9,7,3.812673595,3.317340619,0.078407009
1734523535.348765850,9,8,4.986062149,-1.519956707,0.534021849
1734523535.348765850,9,9,-7.983966009,-0.000288070,2.000000000
1734523535.418765783,0,0,0.008124882,-0.000121120,2.000000000
1734523535.418765783,0,1,4.201333643,-0.002686436,0.031773003
1734523535.418765783,0,2,0.197864118,3.802387520,0.052114968
1734523535.418765783,0,3,-0.071039030,-3.937667874,0.076131994
1734523535.418765783,0,4,-4.114712704,-0.012874268,0.041339606
1734523535.418765783,0,5,3.957840883,3.875575720,-0.001872781
1734523535.418765783,0,6,-4.006528860,-4.028920217,0.010161161
1734523535.418765783,0,7,-4.054033387,4.072388935,0.006541206
1734523535.418765783,0,8,4.125727076,-4.173188999,0.014458078
1734523535.418765783,0,9,-7.984602045,-0.108236531,0.041337067
1734523535.478765726,1,0,-3.126271200,0.031208965,0.124737804
1734523535.478765726,1,1,3.987616570,0.000334380,2.000000000
1734523535.478765726,1,2,-4.228618941,4.236719126,-0.001115429
1734523535.478765726,1,3,-4.581378844,-4.480267930,0.054575167
1734523535.478765726,1,4,-5.625430839,0.085093366,0.058404733
1734523535.478765726,1,5,-0.340899667,4.126234311,0.027072622
1734523535.478765726,1,6,-7.538475534,-3.787066076,-0.004098753
1734523535.478765726,1,7,-7.025967771,3.498885173,-0.052926068
1734523535.478765726,1,8,-0.420358382,-4.373510078,0.253569939
1734523535.478765726,1,9,-8.054971280,-0.047480482,0.183555490
1734523535.548765659,2,0,0.032379012,-2.946920117,0.062264149
1734523535.548765659,2,1,3.889823010,-3.855757707,-0.019559937
1734523535.548765659,2,2,0.009044778,3.993427060,2.000000000
1734523535.548765659,2,3,-0.132621096,-4.744380802,0.100784062
1734523535.548765659,2,4,-4.013989861,-4.026342428,-0.024365224
1734523535.548765659,2,5,4.332312806,0.002071322,0.166934754
1734523535.548765659,2,6,-3.350517347,-6.771307500,-0.061215308
1734523535.548765659,2,7,-4.169052569,-0.017355471,0.031595526
1734523535.548765659,2,8,3.345729018,-6.599195390,-0.024413690
1734523535.548765659,2,9,-8.029571601,-3.970389140,0.013582877
1734523535.608765841,3,0,-0.183930928,3.223018671,0.034740642
1734523535.608765841,3,1,3.938441163,3.986149804,-0.021820626
1734523535.608765841,3,2,0.053524301,5.735111463,0.177812647
1734523535.608765841,3,3,0.005134072,-3.995649494,2.000000000
1734523535.608765841,3,4,-3.604206231,3.671222771,0.014853504
1734523535.608765841,3,5,4.001526995,7.945237301,0.010246879
1734523535.608765841,3,6,-4.077781513,-0.178873977,0.085272693
1734523535.608765841,3,7,-3.389882939,6.846096346,-0.042634061
1734523535.608765841,3,8,4.164602430,0.299835172,-0.043922543
1734523535.608765841,3,9,-7.491796050,3.715514334,-0.023407365
1734523535.668765783,4,0,3.368939860,0.039509465,0.114821426
1734523535.668765783,4,1,5.491974464,0.031083942,0.138191622
1734523535.668765783,4,2,3.546819117,3.526092846,-0.036181183
1734523535.668765783,4,3,3.672228239,-3.701023979,-0.048676023
1734523535.668765783,4,4,-3.987360098,-0.000178868,2.000000000
1734523535.668765783,4,5,6.403949048,3.214255672,0.017222511
1734523535.668765783,4,6,-0.021303908,-3.943965436,0.128049190
1734523535.668765783,4,7,0.102075676,4.108495098,0.197151679
1734523535.668765783,4,8,6.725384172,-3.397421093,0.043534248
1734523535.668765783,4,9,-3.278290508,0.117384983,0.107921128
1734523535.738765717,5,0,-3.355687904,-3.317150480,0.023514435
1734523535.738765717,5,1,-0.331418959,-3.500117022,-0.023585996
1734523535.738765717,5,2,-4.614276099,-0.380364535,0.180371216
1734523535.738765717,5,3,-3.377583604,-6.782636759,0.011833261
1734523535.738765717,5,4,-7.370117884,-3.658926550,0.030413934
1734523535.738765717,5,5,3.987956901,3.996370065,2.000000000
1734523535.738765717,5,6,-6.761109814,-6.793064560,0.031190996
1734523535.738765717,5,7,-6.083672043,-0.002351668,-0.042379990
1734523535.738765717,5,8,-0.389417806,-7.145215954,0.183693475
1734523535.738765717,5,9,-4.798428932,-1.786118138,0.424532128
1734523535.798765659,6,0,4.069516427,4.063952100,-0.003874978
1734523535.798765659,6,1,7.274136658,3.584567403,0.021986653
1734523535.798765659,6,2,3.373935836,6.857049145,-0.009357777
1734523535.798765659,6,3,3.837978303,0.219124169,0.289228179
1734523535.798765659,6,4,0.348871743,3.920390523,0.018710152
1734523535.798765659,6,5,5.875074552,5.878312435,-0.072791045
1734523535.798765659,6,6,-3.985848572,-3.997279745,2.000000000
1734523535.798765659,6,7,0.179955667,5.604810560,0.279349349
1734523535.798765659,6,8,6.328734292,0.195064420,0.016989002
1734523535.798765659,6,9,-3.939460601,4.406205374,-0.031297608
1734523535.868765831,7,0,3.933178597,-3.925775426,0.016628318
1734523535.868765831,7,1,7.118459458,-3.641937596,-0.031961490
1734523535.868765831,7,2,4.606082237,-0.464202763,0.386069158
1734523535.868765831,7,3,3.204733855,-6.378488780,0.013722228
1734523535.868765831,7,4,0.214010025,-3.405208920,0.030275360
1734523535.868765831,7,5,5.785352115,-0.073901986,0.027862505
1734523535.868765831,7,6,0.140790287,-5.141941847,0.071480413
1734523535.868765831,7,7,-3.986398492,3.998741627,2.000000000
1734523535.868765831,7,8,5.330427514,-5.288659190,-0.042070637
1734523535.868765831,7,9,-4.051478286,-4.078883199,0.022412545
1734523535.928765774,8,0,-3.806530425,3.834633028,0.012370357
1734523535.928765774,8,1,-0.188757567,3.394243779,0.268622727
1734523535.928765774,8,2,-3.356412150,6.729107396,-0.005160056
1734523535.928765774,8,3,-4.214620007,0.458701224,0.024366588
1734523535.928765774,8,4,-7.387173396,3.717824542,0.045590890
1734523535.928765774,8,5,-0.137607031,6.866851585,0.155738771
1734523535.928765774,8,6,-5.976149279,-0.053982695,0.218723040
1734523535.928765774,8,7,-7.209620105,7.213245970,-0.091108532
1734523535.928765774,8,8,3.989708924,-3.995785581,2.000000000
1734523535.928765774,8,9,-4.674809213,1.881100874,0.304712087
1734523535.998765707,9,0,4.708886195,0.023805866,0.058246490
1734523535.998765707,9,1,4.092089017,0.006615930,0.169758206
1734523535.998765707,9,2,6.943659936,3.491700950,-0.043677289
1734523535.998765707,9,3,6.208044386,-3.152106876,-0.065919924
1734523535.998765707,9,4,5.945471910,-0.059286659,0.043514509
1734523535.998765707,9,5,5.292451097,1.371286654,0.293036995
1734523535.998765707,9,6,4.135245839,-4.139203987,0.011323756
1734523535.998765707,9,7,3.901201348,3.845311075,0.009294301
1734523535.998765707,9,8,5.136243529,-1.597693875,0.213607752
1734523535.998765707,9,9,-7.969564859,-0.000780335,2.000000000
1734523536.058765650,0,0,0.012399339,-0.000247234,2.000000000
1734523536.058765650,0,1,4.065723384,0.121396470,0.004231731
1734523536.058765650,0,2,0.071047247,3.824466498,-0.065993400
1734523536.058765650,0,3,-0.103736525,-4.037177809,-0.080750159
1734523536.058765650,0,4,-4.032745284,-0.005177759,0.082794055
1734523536.058765650,0,5,3.887649075,3.909426744,0.002058409
1734523536.058765650,0,6,-4.122020178,-4.089440706,0.014413951
1734523536.058765650,0,7,-4.044423667,4.068901130,0.022923041
1734523536.058765650,0,8,4.039951608,-4.066379598,-0.013663589
1734523536.058765650,0,9,-8.127739359,-0.190629390,-0.007279496
1734523536.128765821,1,0,-3.390024800,0.097526076,0.092988824
1734523536.128765821,1,1,3.975307335,0.000555736,2.000000000
1734523536.128765821,1,2,-4.479390609,4.447828587,0.004333736
1734523536.128765821,1,3,-4.510415349,-4.553198679,0.009912273
1734523536.128765821,1,4,-7.026701467,0.008958261,-0.058099036
1734523536.128765821,1,5,-0.074148767,4.156310149,0.102365948
1734523536.128765821,1,6,-7.965925795,-3.958438294,-0.023042692
1734523536.128765821,1,7,-7.385194938,3.734963047,-0.063308668
1734523536.128765821,1,8,-0.452441370,-4.527568309,0.173113640
1734523536.128765821,1,9,-8.033260429,-0.033403706,0.121533670
1734523536.188765764,2,0,0.061300259,-3.401672903,0.096348234
1734523536.188765764,2,1,3.867923441,-3.876001271,-0.000992252
1734523536.188765764,2,2,0.015658868,3.987340416,2.000000000
1734523536.188765764,2,3,0.040479349,-5.803592778,-0.072972148
1734523536.188765764,2,4,-4.204835085,-4.191396102,0.005954450
1734523536.188765764,2,5,4.264223001,-0.129176354,0.037675054
1734523536.188765764,2,6,-3.477163782,-7.051523497,0.048510595
1734523536.188765764,2,7,-4.272345308,-0.232516764,-0.048745329
1734523536.188765764,2,8,3.618398757,-7.124692950,-0.041466142
1734523536.188765764,2,9,-8.108020781,-4.161689944,0.005226377
1734523536.258765697,3,0,-0.114459372,3.593714698,0.150966319
1734523536.258765697,3,1,4.053011510,4.095148301,0.021986015
1734523536.258765697,3,2,-0.104850492,6.331139192,0.136303263
