timestamp,obsv_id,target_id,x,y,z
1734523536.058765650,0,8,3.929425152,-3.955259911,-0.014900390
1734523536.058765650,0,9,-7.644391790,-0.237826401,-0.045525215
1734523536.128765821,1,0,-3.669484874,0.140468555,0.067945884
1734523536.128765821,1,2,-4.331788448,4.307972999,0.004613823
1734523536.128765821,1,3,-4.207985486,-4.258843330,0.008655755
1734523536.128765821,1,4,-8.824730663,-0.024410797,-0.150132121
1734523536.128765821,1,5,0.217023277,3.653078494,0.161638393
1734523536.128765821,1,6,-8.359201767,-4.167050931,-0.025092772
1734523536.128765821,1,7,-8.308357533,4.211388599,-0.064561055
1734523536.128765821,1,8,-0.143219034,-4.496836852,0.110041373
1734523536.128765821,1,9,-7.499403757,-0.080626588,0.049423155
1734523536.188765764,2,0,0.098385249,-3.997383844,0.123084405
1734523536.188765764,2,1,3.816700669,-3.824021636,-0.000163277
1734523536.188765764,2,3,0.152995455,-8.427666658,-0.193418687
1734523536.188765764,2,4,-4.498341928,-4.479800952,0.007254708
1734523536.188765764,2,5,4.156856148,0.037447403,-0.061618474
1734523536.188765764,2,6,-4.032062299,-8.160326410,0.059617653
1734523536.188765764,2,7,-4.432994489,-0.210655228,-0.111998855
1734523536.188765764,2,8,4.110435152,-8.095419059,-0.042894773
1734523536.188765764,2,9,-9.305045847,-4.892436180,-0.005497200
1734523536.258765697,3,0,-0.056714782,3.933108752,0.242413840
1734523536.258765697,3,1,4.054288888,4.090824423,0.023919845
1734523536.258765697,3,2,-0.221623965,7.356260016,0.103283652
1734523536.258765697,3,4,-3.959544351,3.992885741,0.018386966
1734523536.258765697,3,5,3.889074615,7.778494269,0.040397863
1734523536.258765697,3,6,-4.178814431,0.117119299,0.011891260
1734523536.258765697,3,7,-3.839140560,7.810327993,0.116502797
1734523536.258765697,3,8,3.513285785,0.263677046,-0.050050145
1734523536.258765697,3,9,-7.725546092,3.785533694,-0.192627184
1734523536.318765879,4,0,3.893140836,0.055787966,0.200801243
1734523536.318765879,4,1,7.498952978,0.124841735,0.010898520
1734523536.318765879,4,2,4.037308009,3.979484135,-0.017472157
1734523536.318765879,4,3,4.166610792,-4.216687104,-0.028238114
1734523536.318765879,4,5,7.886863780,3.919223941,0.024042535
1734523536.318765879,4,6,-0.253543506,-3.516607078,-0.110796707
1734523536.318765879,4,7,-0.024204650,4.207329380,-0.145963601
1734523536.318765879,4,8,7.983559075,-4.044392913,-0.047449185
1734523536.318765879,4,9,-3.718540062,0.054414506,0.087578731
1734523536.378765821,5,0,-4.127314812,-4.116399977,-0.014172188
1734523536.378765821,5,1,0.044149305,-4.425146494,-0.078927035
1734523536.378765821,5,2,-4.471074744,0.076175160,0.022193264
1734523536.378765821,5,3,-4.402446594,-9.107043461,-0.084709534
1734523536.378765821,5,4,-7.494969125,-3.810022516,0.012694233
1734523536.378765821,5,6,-8.308348544,-8.301522244,-0.039479866
1734523536.378765821,5,7,-7.262672169,-0.265861670,0.186668652
1734523536.378765821,5,8,-0.043293854,-8.712786409,0.086420798
1734523536.378765821,5,9,-7.100469885,-2.409339537,0.168553890
